   |          0 |          1 |          2 |          3 |          4 |          5 |          6 |          7 |          8 |          9 |         10 |         11 |         12 |         13 |         14 |         15 |         16 |         17 |         18 |         19 |         20 |         21 |         22 |         23 |         24 |         25 |         26 |         27 |         28 |         29 |         30 |         31 |         32 |         33 |         34 |         35 |         36 |         37 |         38 |         39 |         40 |         41 |         42 |         43 |         44 |         45 |         46 |         47 |         48 |         49 |         50 |         51 |         52 |         53 |         54 |         55 |         56 |         57 |         58 |         59 |         60 |         61 |         62 |         63 |         64 |         65 |         66 |         67 |         68 |         69 |         70 |
20 |  6.409e-82 |  5.542e-80 |  1.041e-79 |  1.428e-82 |  3.069e-80 |  1.177e-79 |  9.734e-80 |  6.096e-80 |  1.043e-82 |  2.957e-80 |  1.137e-79 |  1.528e-79 |  9.059e-80 |  4.055e-80 |   1.29e-82 |  2.296e-80 |  1.051e-79 |  1.298e-79 |  1.988e-79 |  2.371e-80 |   1.01e-79 |  5.792e-83 |  2.548e-80 |  1.029e-79 |  1.183e-79 |   1.88e-79 |  1.735e-79 |  5.891e-80 |  4.279e-80 |  3.883e-82 |  1.338e-80 |  8.542e-80 |  1.225e-79 |  1.649e-79 |  1.553e-79 |  1.021e-79 |  6.912e-80 |  3.136e-80 |  5.145e-82 |  3.122e-80 |  1.272e-79 |  1.635e-79 |  1.514e-79 |  1.171e-79 |  8.866e-80 |  4.865e-80 |  2.278e-80 |  5.553e-82 |  2.266e-80 |  8.184e-80 |  1.272e-79 |  1.535e-79 |  1.172e-79 |  9.027e-80 |  8.916e-80 |  7.565e-80 |  3.949e-80 |  7.506e-82 |  2.114e-80 |  1.175e-79 |  8.192e-80 |  6.634e-80 |   8.11e-80 |  7.422e-80 |  2.714e-81 |   4.01e-80 |  5.094e-80 |  7.313e-80 |  9.357e-80 |  1.131e-79 |  6.265e-81 |
21 |  3.985e-84 |  3.438e-82 |  7.429e-82 |  1.368e-84 |   3.48e-82 |  8.789e-82 |  7.285e-82 |  3.724e-82 |  6.287e-85 |  2.658e-82 |  1.015e-81 |  1.139e-81 |  6.124e-82 |  1.551e-82 |  9.902e-85 |  3.633e-82 |  7.823e-82 |   9.98e-82 |  1.192e-81 |  4.475e-82 |  5.792e-83 |  3.811e-84 |  3.149e-82 |  8.355e-82 |  9.173e-82 |  1.237e-81 |  1.037e-81 |  4.226e-82 |  2.541e-82 |  2.806e-84 |  2.008e-82 |  6.729e-82 |  9.282e-82 |  1.223e-81 |  8.999e-82 |  6.765e-82 |  4.632e-82 |  2.079e-82 |  3.492e-84 |  3.068e-82 |  9.283e-82 |  1.089e-81 |  1.014e-81 |  7.317e-82 |  6.144e-82 |  3.119e-82 |  1.808e-82 |  3.706e-84 |  2.733e-82 |  5.276e-82 |  7.048e-82 |  1.056e-81 |   8.61e-82 |  5.537e-82 |  6.387e-82 |  4.798e-82 |  2.406e-82 |  5.989e-84 |  2.067e-82 |  8.515e-82 |  5.097e-82 |  4.997e-82 |   5.71e-82 |  4.748e-82 |  1.906e-83 |  3.063e-82 |  4.013e-82 |  5.089e-82 |  6.967e-82 |  6.868e-82 |  4.622e-83 |
22 |  1.233e-81 |   1.19e-79 |  2.047e-79 |  3.259e-82 |  2.445e-79 |  2.685e-79 |   1.67e-79 |   6.57e-80 |  1.192e-82 |  2.314e-79 |  3.756e-79 |  2.688e-79 |   1.21e-79 |  4.162e-80 |  1.478e-82 |  2.485e-79 |  3.379e-79 |  3.171e-79 |  2.378e-79 |  1.172e-79 |  2.548e-80 |  3.149e-82 |   3.15e-79 |  3.363e-79 |  3.353e-79 |  3.115e-79 |  1.944e-79 |  1.121e-79 |  4.939e-80 |  6.523e-82 |  1.409e-79 |  2.938e-79 |  3.312e-79 |  3.807e-79 |  1.919e-79 |  1.321e-79 |  1.151e-79 |  5.727e-80 |  7.191e-82 |  1.952e-79 |  3.368e-79 |  4.088e-79 |  2.808e-79 |  1.421e-79 |  1.587e-79 |   8.03e-80 |  4.507e-80 |  8.955e-82 |  1.634e-79 |  2.325e-79 |   2.83e-79 |  2.921e-79 |  2.093e-79 |  1.426e-79 |  1.797e-79 |  1.342e-79 |  7.233e-80 |  1.205e-81 |  1.339e-79 |  2.459e-79 |  1.392e-79 |  1.399e-79 |  1.738e-79 |  1.326e-79 |  4.745e-81 |  1.246e-79 |  1.184e-79 |  1.679e-79 |  2.099e-79 |  2.114e-79 |  1.167e-80 |
23 |  2.923e-81 |  3.391e-79 |   5.31e-79 |  8.994e-82 |  4.705e-79 |  7.383e-79 |  4.908e-79 |  2.197e-79 |  4.112e-82 |  4.128e-79 |  9.308e-79 |  8.218e-79 |  3.518e-79 |  1.385e-79 |  4.646e-82 |  4.909e-79 |  7.388e-79 |  8.001e-79 |  7.433e-79 |  3.377e-79 |  1.029e-79 |  8.355e-82 |  3.363e-79 |   1.37e-78 |  6.446e-79 |  9.372e-79 |   6.03e-79 |  3.483e-79 |  1.572e-79 |  1.579e-81 |  2.942e-79 |   6.04e-79 |  8.333e-79 |  9.544e-79 |  6.047e-79 |  4.445e-79 |  3.172e-79 |  1.435e-79 |  2.059e-81 |  3.692e-79 |   8.53e-79 |  9.325e-79 |  7.925e-79 |   4.06e-79 |  4.402e-79 |  2.155e-79 |  1.235e-79 |  2.515e-81 |  3.176e-79 |  5.352e-79 |  7.013e-79 |  7.551e-79 |  6.171e-79 |  3.766e-79 |    4.8e-79 |  3.413e-79 |  1.872e-79 |  3.463e-81 |  2.683e-79 |  6.264e-79 |  3.835e-79 |  3.563e-79 |  4.371e-79 |  3.703e-79 |  1.141e-80 |  2.723e-79 |  2.757e-79 |  3.999e-79 |   5.37e-79 |  5.607e-79 |  2.971e-80 |
24 |  3.118e-81 |  3.688e-79 |  4.972e-79 |  8.066e-82 |  4.282e-79 |  6.522e-79 |  4.999e-79 |  2.376e-79 |  3.891e-82 |  3.627e-79 |  8.502e-79 |  8.542e-79 |  3.869e-79 |  1.321e-79 |  4.848e-82 |  4.043e-79 |  7.554e-79 |   7.08e-79 |   8.56e-79 |  3.599e-79 |  1.183e-79 |  9.173e-82 |  3.353e-79 |  6.446e-79 |  1.427e-78 |    6.9e-79 |  7.517e-79 |  3.166e-79 |  1.761e-79 |  1.768e-81 |  2.417e-79 |  6.692e-79 |  7.243e-79 |  1.003e-78 |  6.713e-79 |  4.548e-79 |  3.437e-79 |  1.525e-79 |  2.207e-81 |  3.315e-79 |  8.232e-79 |   9.53e-79 |  8.277e-79 |  5.118e-79 |  4.414e-79 |  2.315e-79 |  1.317e-79 |  2.645e-81 |  2.817e-79 |  5.401e-79 |  7.893e-79 |  7.749e-79 |  6.601e-79 |  4.279e-79 |  5.026e-79 |  3.717e-79 |  1.916e-79 |   3.72e-81 |  2.161e-79 |  6.672e-79 |  4.304e-79 |  3.657e-79 |  4.588e-79 |  3.691e-79 |  1.343e-80 |   2.43e-79 |  2.904e-79 |  4.307e-79 |  5.437e-79 |  5.919e-79 |   3.17e-80 |
25 |  4.633e-81 |  4.618e-79 |  7.259e-79 |  1.326e-81 |  4.375e-79 |  9.643e-79 |  7.143e-79 |  4.543e-79 |  6.632e-82 |  3.476e-79 |  1.036e-78 |  1.247e-78 |  7.391e-79 |  2.072e-79 |   7.93e-82 |  3.924e-79 |  9.427e-79 |  1.044e-78 |  1.252e-78 |   5.57e-79 |   1.88e-79 |  1.237e-81 |  3.115e-79 |  9.372e-79 |    6.9e-79 |  2.441e-78 |  6.567e-79 |   5.41e-79 |  2.569e-79 |  2.499e-81 |  2.321e-79 |   7.37e-79 |  1.016e-78 |  1.247e-78 |  1.053e-78 |  7.313e-79 |  4.957e-79 |  2.218e-79 |  3.418e-81 |  3.433e-79 |  1.088e-78 |  1.173e-78 |  1.183e-78 |  7.782e-79 |  6.247e-79 |  3.316e-79 |  1.939e-79 |  3.577e-81 |  2.896e-79 |   6.69e-79 |   9.01e-79 |  1.116e-78 |  8.909e-79 |  6.106e-79 |  6.861e-79 |  5.199e-79 |   2.66e-79 |  5.127e-81 |  2.596e-79 |  8.701e-79 |  5.683e-79 |  4.922e-79 |  6.224e-79 |  5.231e-79 |  1.792e-80 |  3.316e-79 |  4.033e-79 |  5.531e-79 |  7.398e-79 |  8.023e-79 |  4.301e-80 |
26 |  3.068e-81 |  4.104e-79 |  5.597e-79 |  1.011e-81 |  2.508e-79 |  6.959e-79 |  5.128e-79 |  4.491e-79 |  7.853e-82 |  1.936e-79 |  7.977e-79 |  9.055e-79 |  6.424e-79 |   3.44e-79 |  5.531e-82 |  2.027e-79 |   5.71e-79 |  7.726e-79 |  1.087e-78 |  7.565e-79 |  1.735e-79 |  1.037e-81 |  1.944e-79 |   6.03e-79 |  7.517e-79 |  6.567e-79 |  2.101e-78 |  2.405e-79 |  2.898e-79 |  2.118e-81 |  1.005e-79 |   5.43e-79 |  7.034e-79 |  1.066e-78 |  6.879e-79 |  7.359e-79 |  4.322e-79 |  1.673e-79 |  2.567e-81 |  2.154e-79 |  7.225e-79 |   9.68e-79 |  8.471e-79 |  6.499e-79 |  5.385e-79 |  2.755e-79 |  1.435e-79 |  2.711e-81 |  1.965e-79 |  3.692e-79 |  7.011e-79 |  8.727e-79 |  7.614e-79 |   4.41e-79 |  5.545e-79 |  3.912e-79 |  2.183e-79 |  3.906e-81 |  1.367e-79 |  6.565e-79 |  4.473e-79 |  4.023e-79 |  4.501e-79 |   4.11e-79 |  1.457e-80 |  2.395e-79 |  3.069e-79 |    4.2e-79 |  5.513e-79 |  6.329e-79 |  3.321e-80 |
27 |  1.677e-81 |  2.102e-79 |  2.295e-79 |  5.553e-82 |  1.592e-79 |  3.177e-79 |  2.259e-79 |  2.477e-79 |   4.93e-82 |  1.175e-79 |  3.637e-79 |   3.92e-79 |  3.455e-79 |  2.068e-79 |  2.511e-82 |  1.237e-79 |  3.271e-79 |  3.807e-79 |  4.332e-79 |  5.288e-79 |  5.891e-80 |  4.226e-82 |  1.121e-79 |  3.483e-79 |  3.166e-79 |   5.41e-79 |  2.405e-79 |  7.996e-79 |  2.232e-80 |  8.925e-82 |  8.625e-80 |  2.622e-79 |  3.457e-79 |  4.943e-79 |  4.088e-79 |  3.092e-79 |  2.336e-79 |  7.339e-80 |  1.265e-81 |  1.076e-79 |  4.004e-79 |  4.134e-79 |  3.947e-79 |  3.134e-79 |  2.449e-79 |  1.249e-79 |  7.023e-80 |  1.166e-81 |   1.04e-79 |  2.337e-79 |  3.693e-79 |  4.146e-79 |  3.495e-79 |  2.286e-79 |  2.731e-79 |  1.777e-79 |  1.018e-79 |   1.57e-81 |  8.857e-80 |  2.871e-79 |  2.131e-79 |  1.831e-79 |  2.363e-79 |  1.852e-79 |  6.374e-81 |  1.229e-79 |  1.578e-79 |  2.248e-79 |  2.577e-79 |  2.951e-79 |  1.528e-80 |
28 |  8.704e-82 |  8.261e-80 |  1.435e-79 |  2.201e-82 |  5.894e-80 |  1.646e-79 |  1.424e-79 |  9.673e-80 |  1.523e-82 |   4.86e-80 |  1.956e-79 |  2.323e-79 |  1.468e-79 |  6.061e-80 |  1.866e-82 |   4.64e-80 |  1.582e-79 |  1.995e-79 |   2.61e-79 |  1.492e-79 |  4.279e-80 |  2.541e-82 |  4.939e-80 |  1.572e-79 |  1.761e-79 |  2.569e-79 |  2.898e-79 |  2.232e-80 |  1.635e-79 |  3.242e-82 |  2.705e-80 |  1.259e-79 |  1.861e-79 |  2.456e-79 |  1.897e-79 |  1.717e-79 |  9.793e-80 |  4.873e-80 |  6.598e-82 |   5.22e-80 |  1.914e-79 |  2.304e-79 |   2.25e-79 |  1.678e-79 |  1.379e-79 |  6.949e-80 |  3.542e-80 |  7.637e-82 |  4.348e-80 |   1.14e-79 |  1.659e-79 |   2.12e-79 |  1.908e-79 |  1.192e-79 |  1.312e-79 |  1.039e-79 |   5.62e-80 |  1.085e-81 |  3.318e-80 |  1.673e-79 |  1.243e-79 |  9.821e-80 |  1.219e-79 |  1.054e-79 |  3.667e-81 |  5.881e-80 |  8.151e-80 |  1.088e-79 |  1.426e-79 |  1.535e-79 |  9.004e-81 |
29 |  8.361e-84 |  8.149e-82 |  1.363e-81 |  2.603e-84 |  7.558e-82 |   1.69e-81 |  1.315e-81 |  8.329e-82 |  1.291e-84 |  5.935e-82 |  1.983e-81 |  2.177e-81 |  1.299e-81 |   4.27e-82 |  1.695e-84 |  6.722e-82 |  1.642e-81 |  1.881e-81 |  2.358e-81 |  1.018e-81 |  3.883e-82 |  2.806e-84 |  6.523e-82 |  1.579e-81 |  1.768e-81 |  2.499e-81 |  2.118e-81 |  8.925e-82 |  3.242e-82 |  9.925e-84 |  4.097e-82 |  1.392e-81 |  1.769e-81 |  2.331e-81 |  1.948e-81 |  1.353e-81 |  9.654e-82 |  4.055e-82 |  6.902e-84 |  6.142e-82 |  1.845e-81 |  2.306e-81 |  2.206e-81 |  1.469e-81 |  1.226e-81 |  6.703e-82 |  3.624e-82 |  7.727e-84 |  5.536e-82 |  1.113e-81 |  1.741e-81 |  2.108e-81 |  1.778e-81 |  1.126e-81 |  1.283e-81 |  1.009e-81 |  5.166e-82 |  1.107e-83 |  4.471e-82 |  1.614e-81 |  1.091e-81 |  9.618e-82 |   1.12e-81 |   1.01e-81 |  3.845e-83 |  6.377e-82 |  8.105e-82 |  1.038e-81 |  1.324e-81 |  1.513e-81 |  8.957e-83 |
30 |  9.424e-82 |  1.456e-79 |  1.121e-79 |  2.472e-82 |  2.163e-79 |  1.797e-79 |  1.195e-79 |  3.124e-80 |  1.028e-82 |  1.907e-79 |  2.731e-79 |  1.791e-79 |  7.546e-80 |  2.343e-80 |  9.071e-83 |   2.36e-79 |  2.618e-79 |  2.221e-79 |  1.304e-79 |  7.692e-80 |  1.338e-80 |  2.008e-82 |  1.409e-79 |  2.942e-79 |  2.417e-79 |  2.321e-79 |  1.005e-79 |  8.625e-80 |  2.705e-80 |  4.097e-82 |  2.612e-79 |  1.895e-79 |  2.599e-79 |  2.598e-79 |  1.222e-79 |  7.541e-80 |  8.128e-80 |  4.012e-80 |   4.85e-82 |  1.324e-79 |  2.795e-79 |  3.017e-79 |  1.864e-79 |  8.487e-80 |  1.112e-79 |  5.986e-80 |  3.124e-80 |  5.844e-82 |  1.441e-79 |   1.86e-79 |  2.337e-79 |  1.962e-79 |  1.455e-79 |  9.964e-80 |  1.311e-79 |  9.888e-80 |  4.817e-80 |  9.422e-82 |  1.113e-79 |  1.665e-79 |  1.095e-79 |  9.934e-80 |  1.256e-79 |  9.686e-80 |  3.359e-81 |  9.753e-80 |  8.641e-80 |  1.211e-79 |  1.622e-79 |  1.536e-79 |  7.967e-81 |
31 |  2.327e-81 |  2.666e-79 |   4.17e-79 |  7.285e-82 |  3.573e-79 |  5.636e-79 |  3.965e-79 |  1.872e-79 |  2.904e-82 |  3.168e-79 |  7.311e-79 |  6.465e-79 |  3.151e-79 |  1.047e-79 |  3.791e-82 |  3.627e-79 |  6.039e-79 |  6.456e-79 |  6.457e-79 |  2.869e-79 |  8.542e-80 |  6.729e-82 |  2.938e-79 |   6.04e-79 |  6.692e-79 |   7.37e-79 |   5.43e-79 |  2.622e-79 |  1.259e-79 |  1.392e-81 |  1.895e-79 |   1.02e-78 |  5.267e-79 |  7.882e-79 |  5.207e-79 |  3.442e-79 |  2.505e-79 |  1.341e-79 |  1.733e-81 |  2.565e-79 |  7.126e-79 |  7.629e-79 |  6.227e-79 |  3.721e-79 |  3.396e-79 |  1.854e-79 |  1.022e-79 |   1.97e-81 |  2.517e-79 |  4.218e-79 |  6.079e-79 |  6.546e-79 |  4.962e-79 |  3.245e-79 |  3.829e-79 |  2.992e-79 |  1.496e-79 |  2.954e-81 |  1.912e-79 |  5.111e-79 |  3.334e-79 |  3.037e-79 |   3.57e-79 |  2.903e-79 |  1.028e-80 |   2.09e-79 |  2.324e-79 |  3.471e-79 |  4.429e-79 |  4.433e-79 |  2.502e-80 |
32 |  3.448e-81 |  3.075e-79 |  5.989e-79 |  9.641e-82 |  4.147e-79 |   7.46e-79 |  5.107e-79 |  2.558e-79 |  4.366e-82 |  3.899e-79 |  8.772e-79 |  9.028e-79 |  4.023e-79 |  1.505e-79 |  5.322e-82 |   4.33e-79 |  8.098e-79 |   8.32e-79 |  8.636e-79 |  3.634e-79 |  1.225e-79 |  9.282e-82 |  3.312e-79 |  8.333e-79 |  7.243e-79 |  1.016e-78 |  7.034e-79 |  3.457e-79 |  1.861e-79 |  1.769e-81 |  2.599e-79 |  5.267e-79 |  1.629e-78 |   7.18e-79 |  7.859e-79 |  4.818e-79 |  3.444e-79 |  1.604e-79 |   2.19e-81 |  3.625e-79 |  7.523e-79 |  1.104e-78 |   7.57e-79 |    5.3e-79 |  4.792e-79 |  2.255e-79 |  1.349e-79 |  2.703e-81 |  2.969e-79 |  5.933e-79 |   7.19e-79 |  8.751e-79 |  6.819e-79 |  4.194e-79 |  5.349e-79 |  4.076e-79 |  2.014e-79 |  3.576e-81 |  2.603e-79 |  6.707e-79 |  3.958e-79 |  4.069e-79 |  4.898e-79 |  4.019e-79 |  1.298e-80 |  2.797e-79 |  3.178e-79 |  4.426e-79 |  5.654e-79 |  6.546e-79 |  3.114e-80 |
33 |  4.055e-81 |  3.839e-79 |  7.093e-79 |  1.224e-81 |  4.609e-79 |  8.928e-79 |  6.932e-79 |   3.68e-79 |  5.737e-82 |  3.898e-79 |  1.061e-78 |  1.116e-78 |  6.223e-79 |  2.191e-79 |  6.714e-82 |  4.381e-79 |  9.187e-79 |  1.041e-78 |  1.206e-78 |  5.429e-79 |  1.649e-79 |  1.223e-81 |  3.807e-79 |  9.544e-79 |  1.003e-78 |  1.247e-78 |  1.066e-78 |  4.943e-79 |  2.456e-79 |  2.331e-81 |  2.598e-79 |  7.882e-79 |   7.18e-79 |  2.349e-78 |  5.009e-79 |  7.257e-79 |  4.719e-79 |  1.925e-79 |  3.189e-81 |  3.772e-79 |  1.094e-78 |  1.032e-78 |  1.237e-78 |  6.697e-79 |  6.012e-79 |  3.314e-79 |  1.719e-79 |  3.411e-81 |  3.199e-79 |  6.505e-79 |  9.615e-79 |  1.086e-78 |  9.144e-79 |   5.63e-79 |  6.428e-79 |  5.169e-79 |  2.556e-79 |  4.936e-81 |  2.709e-79 |  8.563e-79 |  5.823e-79 |  5.104e-79 |  5.984e-79 |  4.958e-79 |  1.738e-80 |  3.346e-79 |  4.039e-79 |  5.534e-79 |  7.399e-79 |  7.757e-79 |  4.376e-80 |
34 |  3.171e-81 |  3.721e-79 |  5.103e-79 |  8.617e-82 |  2.723e-79 |  6.576e-79 |  4.823e-79 |  3.437e-79 |  4.911e-82 |  2.235e-79 |  7.178e-79 |  9.082e-79 |  4.721e-79 |  1.711e-79 |  5.924e-82 |  2.268e-79 |  6.331e-79 |  7.197e-79 |   9.62e-79 |   3.97e-79 |  1.553e-79 |  8.999e-82 |  1.919e-79 |  6.047e-79 |  6.713e-79 |  1.053e-78 |  6.879e-79 |  4.088e-79 |  1.897e-79 |  1.948e-81 |  1.222e-79 |  5.207e-79 |  7.859e-79 |  5.009e-79 |  1.891e-78 |  2.421e-79 |  3.801e-79 |  1.582e-79 |  2.369e-81 |  2.156e-79 |  7.282e-79 |  9.236e-79 |  6.828e-79 |   6.13e-79 |  4.314e-79 |   2.54e-79 |  1.338e-79 |  2.653e-81 |  1.715e-79 |  4.871e-79 |  6.711e-79 |  7.908e-79 |  6.848e-79 |  4.375e-79 |  5.056e-79 |  3.642e-79 |  1.881e-79 |   3.94e-81 |  1.578e-79 |  6.496e-79 |  4.172e-79 |  3.676e-79 |  4.475e-79 |  3.834e-79 |  1.298e-80 |  2.236e-79 |  2.772e-79 |  4.067e-79 |  5.738e-79 |  5.607e-79 |  3.231e-80 |
35 |  2.352e-81 |  2.525e-79 |  3.862e-79 |  7.343e-82 |  1.832e-79 |  4.756e-79 |   3.66e-79 |  2.794e-79 |  5.189e-82 |  1.363e-79 |   5.05e-79 |  6.068e-79 |  4.268e-79 |  2.158e-79 |  3.869e-82 |   1.38e-79 |  4.296e-79 |  5.094e-79 |  6.927e-79 |  4.998e-79 |  1.021e-79 |  6.765e-82 |  1.321e-79 |  4.445e-79 |  4.548e-79 |  7.313e-79 |  7.359e-79 |  3.092e-79 |  1.717e-79 |  1.353e-81 |  7.541e-80 |  3.442e-79 |  4.818e-79 |  7.257e-79 |  2.421e-79 |  9.193e-79 |   1.71e-79 |  1.305e-79 |  1.718e-81 |  1.529e-79 |   5.16e-79 |   6.05e-79 |  6.338e-79 |  3.943e-79 |  3.692e-79 |  1.817e-79 |  9.925e-80 |  1.913e-81 |  1.309e-79 |  2.929e-79 |  4.664e-79 |  6.345e-79 |  4.922e-79 |  3.069e-79 |  3.689e-79 |  2.608e-79 |  1.526e-79 |  2.565e-81 |  1.112e-79 |  4.495e-79 |  3.059e-79 |  2.615e-79 |  3.235e-79 |  2.737e-79 |  9.831e-81 |  1.684e-79 |  2.236e-79 |  2.967e-79 |  3.556e-79 |  4.232e-79 |  2.262e-80 |
36 |  1.424e-81 |  1.933e-79 |   2.54e-79 |  4.134e-82 |  1.441e-79 |  3.104e-79 |  2.396e-79 |   1.89e-79 |  2.957e-82 |  1.204e-79 |  3.718e-79 |  4.243e-79 |  2.639e-79 |  1.101e-79 |  2.988e-82 |  1.306e-79 |  3.138e-79 |  3.747e-79 |   4.47e-79 |  2.827e-79 |  6.912e-80 |  4.632e-82 |  1.151e-79 |  3.172e-79 |  3.437e-79 |  4.957e-79 |  4.322e-79 |  2.336e-79 |  9.793e-80 |  9.654e-82 |  8.128e-80 |  2.505e-79 |  3.444e-79 |  4.719e-79 |  3.801e-79 |   1.71e-79 |  3.903e-79 |  4.437e-80 |  1.269e-81 |  1.248e-79 |  3.739e-79 |  4.518e-79 |  4.154e-79 |  2.869e-79 |   2.34e-79 |  1.342e-79 |   6.51e-80 |  1.349e-81 |   1.07e-79 |  2.288e-79 |  3.528e-79 |  4.056e-79 |  3.589e-79 |  2.325e-79 |  2.522e-79 |  1.936e-79 |  9.773e-80 |  1.993e-81 |  8.843e-80 |   3.25e-79 |  2.144e-79 |  1.968e-79 |  2.344e-79 |   1.95e-79 |  6.727e-81 |  1.183e-79 |  1.507e-79 |  2.118e-79 |  2.845e-79 |  2.941e-79 |  1.681e-80 |
37 |  7.869e-82 |  8.648e-80 |   1.19e-79 |  2.172e-82 |  7.234e-80 |  1.482e-79 |  1.143e-79 |  6.878e-80 |  1.063e-82 |   5.85e-80 |  1.701e-79 |  1.952e-79 |  1.076e-79 |  3.338e-80 |  1.395e-82 |  6.523e-80 |  1.521e-79 |  1.652e-79 |  2.075e-79 |  8.787e-80 |  3.136e-80 |  2.079e-82 |  5.727e-80 |  1.435e-79 |  1.525e-79 |  2.218e-79 |  1.673e-79 |  7.339e-80 |  4.873e-80 |  4.055e-82 |  4.012e-80 |  1.341e-79 |  1.604e-79 |  1.925e-79 |  1.582e-79 |  1.305e-79 |  4.437e-80 |  9.685e-80 |  2.945e-82 |    5.4e-80 |  1.614e-79 |  2.036e-79 |  1.848e-79 |   1.24e-79 |  1.035e-79 |   5.02e-80 |  3.242e-80 |  5.959e-82 |  4.839e-80 |  1.055e-79 |  1.461e-79 |   1.92e-79 |  1.459e-79 |  9.907e-80 |  1.148e-79 |  8.228e-80 |   4.66e-80 |  8.568e-82 |  4.572e-80 |  1.391e-79 |  9.907e-80 |  7.911e-80 |  1.038e-79 |  7.889e-80 |  3.176e-81 |   5.34e-80 |  7.216e-80 |  8.792e-80 |   1.21e-79 |  1.249e-79 |  7.349e-81 |
38 |  1.101e-83 |  9.755e-82 |  1.746e-81 |   3.01e-84 |  8.455e-82 |  2.185e-81 |  1.691e-81 |  1.032e-81 |  1.643e-84 |  7.566e-82 |  2.418e-81 |  2.891e-81 |  1.571e-81 |  5.849e-82 |  2.265e-84 |  8.114e-82 |  2.031e-81 |  2.432e-81 |   2.95e-81 |  1.352e-81 |  5.145e-82 |  3.492e-84 |  7.191e-82 |  2.059e-81 |  2.207e-81 |  3.418e-81 |  2.567e-81 |  1.265e-81 |  6.598e-82 |  6.902e-84 |   4.85e-82 |  1.733e-81 |   2.19e-81 |  3.189e-81 |  2.369e-81 |  1.718e-81 |  1.269e-81 |  2.945e-82 |   1.59e-83 |   7.42e-82 |  2.515e-81 |   2.85e-81 |  2.787e-81 |  1.932e-81 |   1.52e-81 |  8.981e-82 |  4.109e-82 |  9.286e-84 |  6.522e-82 |  1.443e-81 |  2.241e-81 |  2.624e-81 |  2.229e-81 |  1.544e-81 |  1.612e-81 |  1.292e-81 |  6.607e-82 |  1.448e-83 |  5.428e-82 |  2.097e-81 |  1.383e-81 |  1.267e-81 |  1.455e-81 |  1.262e-81 |  5.003e-83 |  8.015e-82 |  9.791e-82 |  1.363e-81 |  1.715e-81 |  2.035e-81 |  1.126e-82 |
39 |  1.228e-81 |  1.231e-79 |  1.935e-79 |  3.244e-82 |  2.227e-79 |  2.695e-79 |  1.669e-79 |  7.427e-80 |  1.103e-82 |  2.038e-79 |  3.691e-79 |  2.998e-79 |  1.263e-79 |  3.899e-80 |   1.36e-82 |   2.45e-79 |  3.194e-79 |  3.211e-79 |  2.603e-79 |  1.119e-79 |  3.122e-80 |  3.068e-82 |  1.952e-79 |  3.692e-79 |  3.315e-79 |  3.433e-79 |  2.154e-79 |  1.076e-79 |   5.22e-80 |  6.142e-82 |  1.324e-79 |  2.565e-79 |  3.625e-79 |  3.772e-79 |  2.156e-79 |  1.529e-79 |  1.248e-79 |    5.4e-80 |   7.42e-82 |  2.799e-79 |  2.816e-79 |  4.038e-79 |   2.99e-79 |  1.351e-79 |  1.661e-79 |  8.358e-80 |  4.573e-80 |   9.09e-82 |  1.325e-79 |  2.389e-79 |  3.052e-79 |  3.076e-79 |  2.339e-79 |  1.477e-79 |  1.921e-79 |  1.449e-79 |  7.175e-80 |  1.311e-81 |  1.347e-79 |  2.621e-79 |  1.441e-79 |  1.517e-79 |  1.756e-79 |  1.453e-79 |  4.653e-81 |  1.215e-79 |  1.255e-79 |  1.698e-79 |  2.196e-79 |  2.283e-79 |  1.159e-80 |
40 |  3.267e-81 |  3.714e-79 |  5.712e-79 |  1.022e-81 |  4.415e-79 |  7.195e-79 |  5.774e-79 |  2.668e-79 |  4.565e-82 |  3.754e-79 |  9.121e-79 |  8.819e-79 |  4.201e-79 |  1.626e-79 |   6.05e-82 |  4.288e-79 |   7.94e-79 |  8.514e-79 |  8.956e-79 |  4.199e-79 |  1.272e-79 |  9.283e-82 |  3.368e-79 |   8.53e-79 |  8.232e-79 |  1.088e-78 |  7.225e-79 |  4.004e-79 |  1.914e-79 |  1.845e-81 |  2.795e-79 |  7.126e-79 |  7.523e-79 |  1.094e-78 |  7.282e-79 |   5.16e-79 |  3.739e-79 |  1.614e-79 |  2.515e-81 |  2.816e-79 |  1.835e-78 |  7.355e-79 |  9.421e-79 |  5.383e-79 |  4.887e-79 |  2.528e-79 |  1.495e-79 |  2.587e-81 |   3.13e-79 |  4.539e-79 |  8.452e-79 |  8.548e-79 |  7.258e-79 |  4.464e-79 |  5.504e-79 |   4.03e-79 |  2.117e-79 |  3.955e-81 |  2.348e-79 |  6.982e-79 |  4.762e-79 |  3.988e-79 |  5.093e-79 |  4.177e-79 |  1.348e-80 |   3.08e-79 |  3.316e-79 |  4.732e-79 |  5.973e-79 |  6.491e-79 |  3.373e-80 |
