****************************************************************************************************
This file includes true energy spectra and migration matrices for the high energy neutral current elastic sample proton (the numerator of the ratio)
with reconstructed energy from 350 to 800 MeV
****************************************************************************************************

755.0<Trec<770.0       |  3.764581e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      6.286219e-01      3.143109e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.619354e+00    
770.0<Trec<785.0       |  3.621098e-01      1.883225e-01      0.000000e+00      0.000000e+00      1.881355e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.625950e-01      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      4.714664e-01      0.000000e+00      1.571555e-01      1.571555e-01      3.143109e-01      1.571555e+00    
785.0<Trec<800.0       |  0.000000e+00      0.000000e+00      3.766451e-01      1.883225e-01      0.000000e+00      4.314279e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      3.143109e-01      3.454780e-01      1.571555e-01      6.286219e-01      3.143109e-01      3.143109e-01      4.714664e-01      1.885866e+00    
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================


Table 6. Migration matrix (Ttrue vs Trec) for the neutral current elastic on Carbon neutrons.
The 2-dimensional histogram (true vs reconstructed energy) with 30 x 30 bins for the events that pass the cuts.
True energy is from 300.0 MeV to 900.0 MeV with the first underflow bin and the last overflow bin; reconstructed energy from 350.0 MeV to 800.0 MeV.
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
      energy range(MeV)|  Ttrue<300.0      300.0<Ttrue<321.4 321.4<Ttrue<342.9 342.9<Ttrue<364.3 364.3<Ttrue<385.7 385.7<Ttrue<407.1 407.1<Ttrue<428.6 428.6<Ttrue<450.0 450.0<Ttrue<471.4 471.4<Ttrue<492.9 492.9<Ttrue<514.3 514.3<Ttrue<535.7 535.7<Ttrue<557.1 557.1<Ttrue<578.6 578.6<Ttrue<600.0 600.0<Ttrue<621.4 621.4<Ttrue<642.9 642.9<Ttrue<664.3 664.3<Ttrue<685.7 685.7<Ttrue<707.1 707.1<Ttrue<728.6 728.6<Ttrue<750.0 750.0<Ttrue<771.4 771.4<Ttrue<792.9 792.9<Ttrue<814.3 814.3<Ttrue<835.7 835.7<Ttrue<857.1 857.1<Ttrue<878.6 878.6<Ttrue<900.0    Ttrue>900.0
energy range(MeV)      |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
350.0<Trec<365.0       |  1.257244e+00      1.414399e+00      2.200177e+00      3.771731e+00      6.286219e+00      1.009395e+01      1.194382e+01      1.100088e+01      8.014929e+00      7.543463e+00      5.028975e+00      5.343286e+00      4.086042e+00      2.205597e+00      2.200177e+00      1.885866e+00      1.453695e+00      1.728710e+00      6.286219e-01      9.429328e-01      7.857774e-01      6.286219e-01      4.714664e-01      0.000000e+00      3.143109e-01      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      3.143109e-01    
365.0<Trec<380.0       |  7.857774e-01      1.257244e+00      2.061663e+00      3.143110e+00      5.343286e+00      8.852232e+00      9.743639e+00      1.210097e+01      9.115018e+00      9.115018e+00      6.757685e+00      5.044682e+00      3.656028e+00      3.300265e+00      4.114686e+00      2.357332e+00      2.985954e+00      1.100088e+00      1.100088e+00      9.429328e-01      1.257244e+00      6.286219e-01      1.100088e+00      1.571555e-01      4.714664e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01    
380.0<Trec<395.0       |  6.286219e-01      4.714664e-01      6.286219e-01      1.257244e+00      2.200177e+00      6.443374e+00      8.841150e+00      1.052942e+01      8.329240e+00      6.778656e+00      7.700618e+00      5.971908e+00      4.400353e+00      2.985954e+00      3.300265e+00      2.357332e+00      1.885866e+00      1.257244e+00      3.143109e-01      1.414399e+00      6.286219e-01      6.286219e-01      6.286219e-01      3.143109e-01      4.714664e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.257244e+00    
395.0<Trec<410.0       |  3.143109e-01      1.571555e-01      4.714664e-01      3.143109e-01      9.429328e-01      1.728710e+00      6.286219e+00      8.184884e+00      7.543463e+00      8.643551e+00      5.971908e+00      6.757685e+00      5.500442e+00      5.186131e+00      3.771731e+00      2.200177e+00      1.257244e+00      2.043021e+00      1.885866e+00      3.143109e-01      7.857774e-01      1.571555e-01      3.143109e-01      1.571555e-01      6.286219e-01      1.571555e-01      1.571555e-01      3.143109e-01      0.000000e+00      9.028943e-01    
410.0<Trec<425.0       |  1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.728710e+00      4.400353e+00      4.400353e+00      7.700618e+00      6.757685e+00      6.914841e+00      5.500442e+00      4.243198e+00      2.828799e+00      2.357332e+00      2.043021e+00      1.728710e+00      7.857774e-01      1.414399e+00      7.857774e-01      7.857774e-01      9.429328e-01      9.429328e-01      1.571555e-01      2.742724e-01      1.571555e-01      3.143109e-01      1.571555e-01      3.143109e-01      7.857774e-01    
425.0<Trec<440.0       |  4.714664e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      4.714664e-01      1.885866e+00      5.028975e+00      5.657597e+00      8.349133e+00      6.443374e+00      5.343286e+00      4.871819e+00      2.828799e+00      2.043021e+00      1.885866e+00      1.885866e+00      1.100088e+00      1.571555e+00      1.728710e+00      1.100088e+00      6.286219e-01      3.143109e-01      6.286219e-01      3.143109e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      9.429328e-01    
440.0<Trec<455.0       |  1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      3.143109e-01      1.257244e+00      3.457420e+00      4.945776e+00      6.757685e+00      7.543463e+00      7.857774e+00      4.243198e+00      3.457420e+00      2.881412e+00      3.143110e+00      2.043021e+00      1.728710e+00      7.857774e-01      4.714664e-01      1.571555e-01      4.714664e-01      9.429328e-01      1.571555e-01      7.857774e-01      4.662328e-01      3.143109e-01      1.571555e-01      1.571555e-01      6.286219e-01    
455.0<Trec<470.0       |  1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.257244e+00      2.671643e+00      6.286219e+00      5.971908e+00      8.014929e+00      5.186131e+00      6.129064e+00      4.400353e+00      2.200177e+00      2.985954e+00      2.514488e+00      9.429328e-01      1.571555e+00      7.857774e-01      4.714664e-01      9.429328e-01      3.143109e-01      3.143109e-01      7.857774e-01      1.571555e-01      6.286219e-01      1.571555e-01      8.167574e-01    
470.0<Trec<485.0       |  3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      3.143109e-01      2.200177e+00      3.457420e+00      5.500442e+00      7.117031e+00      5.343286e+00      3.300265e+00      5.500442e+00      3.143110e+00      2.828799e+00      1.885866e+00      2.043021e+00      9.429328e-01      1.571555e+00      9.429328e-01      9.429328e-01      1.100088e+00      6.286219e-01      1.571555e-01      4.714664e-01      3.143109e-01      1.571555e-01      1.414399e+00    
485.0<Trec<500.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      3.143109e-01      1.758596e+00      4.243198e+00      5.500442e+00      4.420914e+00      4.589070e+00      3.457420e+00      3.475897e+00      3.300265e+00      2.043021e+00      1.100088e+00      2.514488e+00      1.100088e+00      1.414399e+00      8.009896e-01      3.143109e-01      6.286219e-01      7.857774e-01      4.714664e-01      3.143109e-01      3.143109e-01      6.286219e-01    
500.0<Trec<515.0       |  0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      0.000000e+00      1.571555e-01      4.714664e-01      1.571555e-01      1.919550e+00      2.985954e+00      5.657597e+00      3.143110e+00      2.828799e+00      3.143110e+00      2.514488e+00      3.614576e+00      1.257244e+00      1.571555e+00      1.885866e+00      1.414399e+00      4.714664e-01      1.257244e+00      6.286219e-01      1.100088e+00      6.286219e-01      1.571555e-01      4.714664e-01      1.885866e+00    
515.0<Trec<530.0       |  1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      1.571555e+00      3.771731e+00      4.583092e+00      3.457420e+00      4.107672e+00      2.200177e+00      2.671643e+00      2.200177e+00      2.043021e+00      6.550589e-01      1.414399e+00      6.286219e-01      9.429328e-01      1.100088e+00      6.286219e-01      6.286219e-01      6.286219e-01      0.000000e+00      1.414399e+00    
530.0<Trec<545.0       |  1.571555e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      9.429328e-01      1.885866e+00      1.885866e+00      2.514488e+00      1.728710e+00      2.043021e+00      1.571555e+00      1.728710e+00      1.414399e+00      9.429328e-01      1.374361e+00      4.314279e-01      6.286219e-01      1.100088e+00      1.257244e+00      7.857774e-01      6.286219e-01      3.143109e-01      1.728710e+00    
545.0<Trec<560.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.257244e+00      3.143110e+00      2.357332e+00      1.885866e+00      1.571555e+00      1.728710e+00      7.857774e-01      1.571555e+00      1.257244e+00      1.100088e+00      1.571555e-01      9.429328e-01      3.143109e-01      4.714664e-01      6.286219e-01      1.571555e-01      3.143109e-01      2.200177e+00    
560.0<Trec<575.0       |  1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      3.143109e-01      0.000000e+00      0.000000e+00      4.714664e-01      7.857774e-01      1.257244e+00      1.571555e+00      1.100088e+00      2.357332e+00      1.100088e+00      1.100088e+00      1.915195e+00      9.429328e-01      9.429328e-01      1.100088e+00      4.714664e-01      9.429328e-01      6.286219e-01      4.714664e-01      1.571555e-01      1.414399e+00    
575.0<Trec<590.0       |  1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      3.143109e-01      1.414399e+00      2.828799e+00      1.100088e+00      1.414399e+00      1.414399e+00      1.292860e+00      4.714664e-01      7.857774e-01      3.456985e-01      1.100088e+00      6.286219e-01      1.571555e-01      3.143109e-01      7.857774e-01      4.314279e-01      1.100088e+00    
590.0<Trec<605.0       |  3.143109e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      1.571555e-01      3.143109e-01      4.714664e-01      1.728710e+00      7.857774e-01      1.728710e+00      7.857774e-01      7.857774e-01      9.429328e-01      1.257244e+00      1.257244e+00      9.429328e-01      6.286219e-01      1.100088e+00      7.857774e-01      1.100088e+00      4.714664e-01      3.457420e+00    
605.0<Trec<620.0       |  0.000000e+00      1.571555e-01      0.000000e+00      1.883225e-01      1.883225e-01      0.000000e+00      2.742724e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      4.714664e-01      1.374361e+00      9.429328e-01      2.043021e+00      1.728710e+00      1.571555e+00      1.257244e+00      1.100088e+00      6.286219e-01      4.714664e-01      6.286219e-01      4.714664e-01      3.143109e-01      3.143109e-01      1.571555e-01      3.614576e+00    
620.0<Trec<635.0       |  2.742724e-01      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      2.742724e-01      1.571555e-01      0.000000e+00      1.571555e-01      3.454780e-01      0.000000e+00      1.571555e-01      1.414399e+00      6.286219e-01      2.043021e+00      1.257244e+00      1.414399e+00      1.414399e+00      1.100088e+00      6.286219e-01      3.143109e-01      1.100088e+00      7.857774e-01      3.143109e-01      4.714664e-01      4.714664e-01      2.357332e+00    
635.0<Trec<650.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      3.454780e-01      0.000000e+00      1.881355e-01      3.766451e-01      1.571555e-01      1.414399e+00      5.026335e-01      1.100088e+00      1.131068e+00      6.286219e-01      9.429328e-01      6.286219e-01      4.714664e-01      1.571555e-01      7.857774e-01      4.714664e-01      4.714664e-01      1.571555e-01      1.885866e+00    
650.0<Trec<665.0       |  3.454780e-01      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      1.571555e-01      0.000000e+00      2.742724e-01      0.000000e+00      1.883225e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.196087e-01      4.714664e-01      1.288411e+00      9.429328e-01      7.857774e-01      1.445566e+00      1.564361e+00      3.143109e-01      1.100088e+00      4.714664e-01      6.286219e-01      1.571555e-01      1.571555e-01      1.571555e-01      2.978760e+00    
665.0<Trec<680.0       |  1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      2.742724e-01      0.000000e+00      0.000000e+00      1.883225e-01      1.883225e-01      0.000000e+00      1.883225e-01      0.000000e+00      3.454780e-01      1.571555e-01      0.000000e+00      1.571555e-01      7.857774e-01      7.857774e-01      9.429328e-01      3.143109e-01      7.857774e-01      3.143109e-01      5.024465e-01      4.714664e-01      3.143109e-01      9.429328e-01      1.571555e-01      1.571555e-01      3.645556e+00    
680.0<Trec<695.0       |  2.742724e-01      3.454780e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      4.625950e-01      0.000000e+00      1.883225e-01      4.625950e-01      1.571555e-01      0.000000e+00      0.000000e+00      3.454780e-01      3.143109e-01      5.026335e-01      0.000000e+00      1.571555e-01      4.714664e-01      6.286219e-01      4.714664e-01      6.286219e-01      7.857774e-01      4.714664e-01      1.571555e-01      1.571555e-01      1.885866e+00    
695.0<Trec<710.0       |  1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.737872e-01      0.000000e+00      3.143109e-01      3.143109e-01      4.714664e-01      3.143109e-01      3.143109e-01      4.714664e-01      4.714664e-01      9.740999e-01      3.143109e-01      3.143109e-01      0.000000e+00      2.357332e+00    
710.0<Trec<725.0       |  3.454780e-01      0.000000e+00      7.532902e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.766451e-01      0.000000e+00      1.571555e-01      1.883225e-01      0.000000e+00      1.571555e-01      0.000000e+00      4.625950e-01      0.000000e+00      1.883225e-01      1.883225e-01      0.000000e+00      6.597890e-01      8.479245e-01      6.286219e-01      6.452537e-01      6.286219e-01      6.286219e-01      3.454780e-01      1.571555e-01      7.857774e-01      6.597890e-01      3.143109e-01      3.417382e+00    
725.0<Trec<740.0       |  3.766451e-01      8.392401e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      4.625950e-01      0.000000e+00      3.764581e-01      0.000000e+00      0.000000e+00      3.766451e-01      0.000000e+00      0.000000e+00      4.625950e-01      0.000000e+00      1.571555e-01      1.883225e-01      3.309427e-01      0.000000e+00      3.143109e-01      3.143109e-01      0.000000e+00      3.143109e-01      3.143109e-01      0.000000e+00      1.571555e-01      7.857774e-01      2.514488e+00    
740.0<Trec<755.0       |  0.000000e+00      1.883225e-01      0.000000e+00      1.883225e-01      1.883225e-01      0.000000e+00      1.883225e-01      1.883225e-01      4.625950e-01      4.625950e-01      0.000000e+00      1.883225e-01      0.000000e+00      4.625950e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      3.143109e-01      6.286219e-01      1.571555e-01      7.857774e-01      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      2.388499e+00    
755.0<Trec<770.0       |  1.113325e+00      0.000000e+00      1.883225e-01      1.883225e-01      5.485449e-01      5.338005e-01      2.742724e-01      4.625950e-01      4.625950e-01      8.392401e-01      0.000000e+00      1.883225e-01      3.764581e-01      1.883225e-01      3.766451e-01      8.080730e-01      1.883225e-01      0.000000e+00      1.624532e-01      4.714664e-01      1.499620e-01      1.571555e-01      1.571555e-01      1.883225e-01      6.286219e-01      1.571555e-01      5.026335e-01      0.000000e+00      3.143109e-01      1.728710e+00    
770.0<Trec<785.0       |  3.764581e-01      0.000000e+00      0.000000e+00      0.000000e+00      9.250030e-01      1.571555e-01      2.742724e-01      1.881355e-01      3.764581e-01      4.625950e-01      3.454780e-01      1.883225e-01      3.766451e-01      2.742724e-01      0.000000e+00      3.621098e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.454780e-01      5.024465e-01      3.454780e-01      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      3.143109e-01      4.529395e-01      1.571555e+00    
785.0<Trec<800.0       |  1.113325e+00      0.000000e+00      0.000000e+00      2.742724e-01      1.883225e-01      7.368674e-01      4.625950e-01      1.881355e-01      0.000000e+00      3.454780e-01      6.509175e-01      6.509175e-01      1.883225e-01      0.000000e+00      6.509175e-01      5.649677e-01      3.507757e-01      5.647807e-01      1.883225e-01      0.000000e+00      0.000000e+00      1.883225e-01      4.714664e-01      1.571555e-01      4.714664e-01      4.714664e-01      3.143109e-01      0.000000e+00      3.143109e-01      2.631604e+00    
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================


Table 7. Migration matrix (Ttrue vs Trec) for irreducible background events.
The 2-dimensional histogram (true vs reconstructed energy) with 30 x 30 bins for the events that pass the cuts.
True energy is from 300.0 MeV to 900.0 MeV with the first underflow bin and the last overflow bin; reconstructed energy from 350.0 MeV to 800.0 MeV.
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
      energy range(MeV)|  Ttrue<300.0      300.0<Ttrue<321.4 321.4<Ttrue<342.9 342.9<Ttrue<364.3 364.3<Ttrue<385.7 385.7<Ttrue<407.1 407.1<Ttrue<428.6 428.6<Ttrue<450.0 450.0<Ttrue<471.4 471.4<Ttrue<492.9 492.9<Ttrue<514.3 514.3<Ttrue<535.7 535.7<Ttrue<557.1 557.1<Ttrue<578.6 578.6<Ttrue<600.0 600.0<Ttrue<621.4 621.4<Ttrue<642.9 642.9<Ttrue<664.3 664.3<Ttrue<685.7 685.7<Ttrue<707.1 707.1<Ttrue<728.6 728.6<Ttrue<750.0 750.0<Ttrue<771.4 771.4<Ttrue<792.9 792.9<Ttrue<814.3 814.3<Ttrue<835.7 835.7<Ttrue<857.1 857.1<Ttrue<878.6 878.6<Ttrue<900.0    Ttrue>900.0
energy range(MeV)      |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
350.0<Trec<365.0       |  1.488262e-01      1.571555e-01      1.058442e+00      1.075101e+00      3.026501e+00      4.415912e+00      9.567624e+00      9.716448e+00      1.004742e+01      9.146132e+00      7.947194e+00      5.987466e+00      5.185031e+00      4.283745e+00      2.728848e+00      2.605010e+00      2.001375e+00      1.844220e+00      8.929574e-01      1.066771e+00      1.521580e+00      9.262744e-01      1.066771e+00      6.231446e-01      1.215598e+00      6.036342e-01      4.631372e-01      3.143109e-01      3.059817e-01      1.687064e+00    
365.0<Trec<380.0       |  0.000000e+00      2.976525e-01      1.571555e-01      7.691189e-01      7.607896e-01      2.869345e+00      6.086318e+00      8.666336e+00      1.092372e+01      9.294958e+00      7.467398e+00      7.326901e+00      5.482684e+00      5.168374e+00      3.977763e+00      3.324153e+00      3.208644e+00      3.787291e+00      1.075101e+00      1.529909e+00      1.364424e+00      7.691189e-01      6.036342e-01      1.571555e-01      1.488262e-01      5.953050e-01      4.631372e-01      2.976525e-01      4.631372e-01      1.403920e+00    
380.0<Trec<395.0       |  1.571555e-01      0.000000e+00      0.000000e+00      3.059817e-01      1.223927e+00      2.431195e+00      4.986230e+00      5.656497e+00      5.937492e+00      9.460443e+00      6.077988e+00      5.325528e+00      5.193361e+00      4.837404e+00      5.755348e+00      3.506296e+00      1.984717e+00      3.175327e+00      2.447854e+00      2.588351e+00      1.058442e+00      1.050113e+00      1.571555e-01      6.036342e-01      4.464787e-01      4.631372e-01      3.059817e-01      7.607896e-01      0.000000e+00      1.687064e+00    
395.0<Trec<410.0       |  0.000000e+00      0.000000e+00      0.000000e+00      4.464787e-01      3.059817e-01      7.524604e-01      1.993046e+00      2.580022e+00      6.822119e+00      7.136429e+00      7.285255e+00      6.962615e+00      5.126727e+00      4.109931e+00      5.036205e+00      4.556410e+00      2.571692e+00      2.141872e+00      2.588351e+00      1.207268e+00      9.179451e-01      9.262744e-01      3.059817e-01      1.223927e+00      9.096159e-01      6.202927e-01      6.119634e-01      4.631372e-01      4.464787e-01      1.240585e+00    
410.0<Trec<425.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.976525e-01      1.571555e-01      4.464787e-01      1.513250e+00      3.969434e+00      5.614851e+00      5.491013e+00      6.053000e+00      6.788802e+00      5.160044e+00      4.159906e+00      3.531284e+00      2.439525e+00      3.026501e+00      2.422866e+00      1.372753e+00      9.262744e-01      1.207268e+00      1.976388e+00      0.000000e+00      4.548079e-01      7.691189e-01      1.571555e-01      1.488262e-01      6.119634e-01      1.255094e+00    
425.0<Trec<440.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.488262e-01      0.000000e+00      4.464787e-01      3.489638e+00      4.217111e+00      5.830311e+00      6.036342e+00      6.069659e+00      6.499479e+00      5.308870e+00      3.183656e+00      4.076614e+00      2.456183e+00      1.984717e+00      2.745506e+00      2.125214e+00      1.513250e+00      1.207268e+00      1.223927e+00      2.976525e-01      7.524604e-01      1.571555e-01      6.036342e-01      1.571555e-01      1.372753e+00    
440.0<Trec<455.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.119634e-01      1.381082e+00      4.548080e+00      5.011218e+00      6.979274e+00      8.616362e+00      6.987603e+00      4.829075e+00      6.201826e+00      3.175327e+00      4.225440e+00      3.646793e+00      1.802573e+00      1.984717e+00      1.827561e+00      1.521580e+00      6.119634e-01      1.083430e+00      1.347765e+00      1.223927e+00      3.059817e-01      1.488262e-01      2.133543e+00    
455.0<Trec<470.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      7.691189e-01      1.571555e-01      1.951400e+00      5.210020e+00      5.614851e+00      6.681622e+00      7.020920e+00      5.185031e+00      5.763678e+00      4.564739e+00      3.688439e+00      2.745507e+00      4.399254e+00      2.125214e+00      1.968058e+00      2.141872e+00      7.691189e-01      7.607896e-01      1.397741e+00      2.976525e-01      3.059817e-01      3.059817e-01      2.581539e+00    
470.0<Trec<485.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.488262e-01      5.953050e-01      2.869345e+00      5.945820e+00      7.285256e+00      6.566113e+00      6.111306e+00      6.400628e+00      5.143385e+00      6.069659e+00      3.026501e+00      4.581398e+00      3.820607e+00      3.952775e+00      1.968058e+00      1.662076e+00      1.372753e+00      2.009704e+00      9.012867e-01      4.464787e-01      1.066771e+00      3.378479e+00    
485.0<Trec<500.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.464787e-01      9.096159e-01      1.372753e+00      3.332482e+00      7.260268e+00      7.855572e+00      6.044672e+00      6.218485e+00      6.532796e+00      4.713565e+00      4.424242e+00      5.135057e+00      5.308870e+00      3.200315e+00      2.001375e+00      1.827561e+00      7.691189e-01      1.381082e+00      1.207268e+00      7.774481e-01      2.613339e+00    
500.0<Trec<515.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.548079e-01      1.198939e+00      1.678735e+00      4.051627e+00      4.713565e+00      7.161417e+00      4.399254e+00      3.481309e+00      6.664962e+00      5.176702e+00      3.828937e+00      4.994560e+00      3.497967e+00      3.200314e+00      1.810903e+00      1.083430e+00      1.232256e+00      1.827561e+00      1.381082e+00      2.470692e+00    
515.0<Trec<530.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.036342e-01      7.524604e-01      2.596680e+00      3.183656e+00      3.043159e+00      5.283883e+00      5.168374e+00      5.226677e+00      4.134918e+00      4.705236e+00      4.275415e+00      4.548080e+00      5.168374e+00      3.977763e+00      3.093472e+00      3.059818e+00      1.372753e+00      7.607896e-01      4.556409e+00    
530.0<Trec<545.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.488262e-01      1.190610e+00      1.381082e+00      2.910991e+00      4.895708e+00      4.250428e+00      3.919458e+00      4.109931e+00      4.721894e+00      3.812278e+00      3.514626e+00      3.208644e+00      3.059818e+00      3.547942e+00      3.200315e+00      2.605010e+00      1.802573e+00      7.151219e+00    
545.0<Trec<560.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.059817e-01      7.441312e-01      1.951400e+00      1.670406e+00      3.200315e+00      3.630135e+00      2.166860e+00      2.877674e+00      2.737177e+00      3.481309e+00      2.605010e+00      3.200315e+00      3.299166e+00      2.125214e+00      2.927649e+00      2.307357e+00      1.521580e+00      5.796995e+00    
560.0<Trec<575.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.687064e+00      2.274040e+00      2.737177e+00      2.580022e+00      2.745506e+00      2.720519e+00      3.191985e+00      3.977763e+00      2.728848e+00      1.827561e+00      2.406208e+00      2.116884e+00      2.439525e+00      1.678735e+00      1.810903e+00      6.847106e+00    
